order_id,customer_id,order_date,order_value,payment_status
786,735,2025-12-30,7499,Refunded
787,100,2025-12-31,7824,Refunded
788,447,2026-01-01,6204,Success
789,659,2026-01-02,1687,Failed
790,775,2026-01-03,8853,Failed
791,479,2026-01-04,731,Refunded
792,136,2026-01-05,1409,Failed
793,29,2026-01-06,1789,Success
794,332,2026-01-07,9784,Refunded
795,773,2026-01-08,2529,Refunded
796,36,2026-01-09,6238,Refunded
797,812,2026-01-10,8767,Success
798,852,2026-01-11,1860,Success
799,830,2026-01-12,8028,Failed
800,847,2026-01-13,9683,Success
801,480,2026-01-14,3648,Refunded
802,414,2026-01-15,5168,Success
803,175,2026-01-16,1118,Success
804,183,2026-01-17,6635,Success
805,642,2026-01-18,7550,Refunded
806,414,2026-01-19,8607,Refunded
807,868,2026-01-20,4621,Refunded
808,948,2026-01-21,9033,Refunded
809,551,2026-01-22,4278,Failed
810,349,2026-01-23,4723,Success
811,576,2026-01-24,8241,Failed
812,311,2026-01-25,9052,Success
813,536,2026-01-26,2447,Refunded
814,350,2026-01-27,6892,Success
815,297,2026-01-28,6243,Success
816,536,2026-01-29,5710,Success
817,622,2026-01-30,9437,Refunded
818,501,2026-01-31,7242,Refunded
819,487,2026-02-01,4947,Success
820,189,2026-02-02,7586,Refunded
821,30,2026-02-03,2677,Refunded
822,887,2026-02-04,8673,Failed
823,365,2026-02-05,6941,Failed
824,615,2026-02-06,8501,Success
825,636,2026-02-07,4227,Success
826,163,2026-02-08,5870,Failed
827,729,2026-02-09,6635,Success
828,168,2026-02-10,4709,Refunded
829,655,2026-02-11,5353,Failed
830,709,2026-02-12,5063,Success
831,369,2026-02-13,927,Refunded
832,597,2026-02-14,8039,Refunded
833,120,2026-02-15,725,Refunded
834,210,2026-02-16,857,Refunded
835,797,2026-02-17,8959,Success
836,785,2026-02-18,7094,Failed
837,750,2026-02-19,3965,Success
838,113,2026-02-20,4872,Success
839,276,2026-02-21,5570,Success
840,544,2026-02-22,3551,Refunded
841,554,2026-02-23,2859,Success
842,342,2026-02-24,7938,Success
843,156,2026-02-25,7340,Failed
844,722,2026-02-26,7343,Success
845,517,2026-02-27,2165,Success
846,232,2026-02-28,1117,Refunded
847,257,2026-03-01,3905,Success
848,209,2026-03-02,8457,Success
849,487,2026-03-03,7302,Failed
850,581,2026-03-04,8280,Failed
851,220,2026-03-05,2817,Refunded
852,585,2026-03-06,2158,Success
853,442,2026-03-07,8869,Success
854,161,2026-03-08,5190,Success
855,181,2026-03-09,708,Success
856,658,2026-03-10,3268,Success
857,286,2026-03-11,1491,Failed
858,484,2026-03-12,4430,Refunded
859,883,2026-03-13,3342,Success
860,288,2026-03-14,7705,Success
861,453,2026-03-15,652,Refunded
862,807,2026-03-16,1284,Refunded
863,888,2026-03-17,8876,Failed
864,288,2026-03-18,4776,Refunded
865,748,2026-03-19,3113,Failed
866,617,2026-03-20,9691,Refunded
867,807,2026-03-21,9830,Refunded
868,994,2026-03-22,4681,Failed
869,541,2026-03-23,3358,Refunded
870,978,2026-03-24,8789,Refunded
871,284,2026-03-25,6506,Refunded
872,672,2026-03-26,1061,Refunded
873,902,2026-03-27,2294,Refunded
874,490,2026-03-28,8167,Success
875,190,2026-03-29,4873,Refunded
876,333,2026-03-30,8140,Failed
877,358,2026-03-31,8201,Success
878,986,2026-04-01,6217,Refunded
879,310,2026-04-02,1709,Refunded
880,190,2026-04-03,4918,Refunded
881,614,2026-04-04,7111,Success
882,318,2026-04-05,7814,Success
883,739,2026-04-06,4484,Failed
884,422,2026-04-07,2826,Refunded
885,810,2026-04-08,8044,Failed
886,535,2026-04-09,8058,Success
887,892,2026-04-10,1978,Failed
888,221,2026-04-11,4770,Success
889,234,2026-04-12,8223,Refunded
890,607,2026-04-13,2411,Refunded
891,792,2026-04-14,4707,Failed
892,393,2026-04-15,6265,Success
893,930,2026-04-16,5604,Refunded
894,864,2026-04-17,8206,Refunded
895,532,2026-04-18,7612,Refunded
896,378,2026-04-19,2021,Failed
897,617,2026-04-20,1913,Refunded
898,363,2026-04-21,1172,Failed
899,269,2026-04-22,8977,Success
900,784,2026-04-23,4277,Failed
901,691,2026-04-24,8879,Success
902,321,2026-04-25,3228,Refunded
903,285,2026-04-26,4336,Success
904,423,2026-04-27,2137,Refunded
905,500.1603505,2026-04-28,5348.088547,Refunded
906,500.1630101,2026-04-29,5347.927449,Failed
907,500.1656698,2026-04-30,5347.76635,Refunded
908,500.1683294,2026-05-01,5347.605252,Success
909,500.1709891,2026-05-02,5347.444153,Success
910,500.1736487,2026-05-03,5347.283055,Refunded
911,500.1763084,2026-05-04,5347.121956,Refunded
912,500.178968,2026-05-05,5346.960858,Failed
913,500.1816277,2026-05-06,5346.799759,Success
914,500.1842873,2026-05-07,5346.638661,Failed
915,500.186947,2026-05-08,5346.477562,Success
916,500.1896066,2026-05-09,5346.316463,Success
917,500.1922663,2026-05-10,5346.155365,Refunded
918,500.1949259,2026-05-11,5345.994266,Refunded
919,500.1975856,2026-05-12,5345.833168,Success
920,500.2002452,2026-05-13,5345.672069,Success
921,500.2029049,2026-05-14,5345.510971,Success
922,500.2055645,2026-05-15,5345.349872,Refunded
923,500.2082242,2026-05-16,5345.188774,Refunded
924,500.2108838,2026-05-17,5345.027675,Success
925,500.2135435,2026-05-18,5344.866577,Success
926,500.2162031,2026-05-19,5344.705478,Failed
927,500.2188628,2026-05-20,5344.54438,Failed
928,500.2215224,2026-05-21,5344.383281,Failed
929,500.2241821,2026-05-22,5344.222183,Failed
930,500.2268417,2026-05-23,5344.061084,Failed
931,500.2295014,2026-05-24,5343.899986,Failed
932,500.232161,2026-05-25,5343.738887,Refunded
933,500.2348207,2026-05-26,5343.577789,Refunded
934,500.2374803,2026-05-27,5343.41669,Refunded
935,500.24014,2026-05-28,5343.255592,Refunded
936,500.2427996,2026-05-29,5343.094493,Success
937,500.2454593,2026-05-30,5342.933395,Success
938,500.2481189,2026-05-31,5342.772296,Failed
939,500.2507786,2026-06-01,5342.611198,Failed
940,500.2534382,2026-06-02,5342.450099,Failed
941,500.2560979,2026-06-03,5342.289001,Refunded
942,500.2587575,2026-06-04,5342.127902,Success
943,500.2614172,2026-06-05,5341.966804,Success
944,500.2640768,2026-06-06,5341.805705,Failed
945,500.2667365,2026-06-07,5341.644607,Success
946,500.2693961,2026-06-08,5341.483508,Success
947,500.2720558,2026-06-09,5341.32241,Failed
948,500.2747154,2026-06-10,5341.161311,Success
949,500.2773751,2026-06-11,5341.000213,Refunded
950,500.2800347,2026-06-12,5340.839114,Success
951,500.2826944,2026-06-13,5340.678016,Refunded
952,500.285354,2026-06-14,5340.516917,Success
953,500.2880137,2026-06-15,5340.355819,Success
954,500.2906733,2026-06-16,5340.19472,Refunded
955,500.293333,2026-06-17,5340.033622,Refunded
956,500.2959927,2026-06-18,5339.872523,Success
957,500.2986523,2026-06-19,5339.711425,Refunded
958,500.301312,2026-06-20,5339.550326,Success
959,500.3039716,2026-06-21,5339.389228,Refunded
960,500.3066313,2026-06-22,5339.228129,Success
961,500.3092909,2026-06-23,5339.067031,Refunded
962,500.3119506,2026-06-24,5338.905932,Failed
963,500.3146102,2026-06-25,5338.744834,Refunded
964,500.3172699,2026-06-26,5338.583735,Failed
965,500.3199295,2026-06-27,5338.422637,Refunded
966,500.3225892,2026-06-28,5338.261538,Success
967,500.3252488,2026-06-29,5338.10044,Failed
968,500.3279085,2026-06-30,5337.939341,Failed
969,500.3305681,2026-07-01,5337.778243,Success
970,500.3332278,2026-07-02,5337.617144,Failed
971,500.3358874,2026-07-03,5337.456046,Success
972,500.3385471,2026-07-04,5337.294947,Success
973,500.3412067,2026-07-05,5337.133849,Refunded
974,500.3438664,2026-07-06,5336.97275,Success
975,500.346526,2026-07-07,5336.811652,Success
976,500.3491857,2026-07-08,5336.650553,Failed
977,500.3518453,2026-07-09,5336.489455,Refunded
978,500.354505,2026-07-10,5336.328356,Refunded
979,500.3571646,2026-07-11,5336.167258,Success
980,500.3598243,2026-07-12,5336.006159,Refunded
981,500.3624839,2026-07-13,5335.845061,Success
982,500.3651436,2026-07-14,5335.683962,Success
983,500.3678032,2026-07-15,5335.522864,Refunded
984,500.3704629,2026-07-16,5335.361765,Failed
985,500.3731225,2026-07-17,5335.200667,Failed
986,500.3757822,2026-07-18,5335.039568,Refunded
987,500.3784418,2026-07-19,5334.87847,Success
988,500.3811015,2026-07-20,5334.717371,Failed
989,500.3837611,2026-07-21,5334.556273,Failed
990,500.3864208,2026-07-22,5334.395174,Refunded
991,500.3890804,2026-07-23,5334.234076,Success
992,500.3917401,2026-07-24,5334.072977,Refunded
993,500.3943997,2026-07-25,5333.911879,Failed
994,500.3970594,2026-07-26,5333.75078,Failed
995,500.399719,2026-07-27,5333.589682,Refunded
996,500.4023787,2026-07-28,5333.428583,Refunded
997,500.4050383,2026-07-29,5333.267485,Success
998,500.407698,2026-07-30,5333.106386,Success
999,500.4103576,2026-07-31,5332.945288,Success
1000,500.4130173,2026-08-01,5332.784189,Refunded
1001,500.4156769,2026-08-02,5332.623091,Success
1002,500.4183366,2026-08-03,5332.461992,Success
1003,500.4209962,2026-08-04,5332.300894,Failed
1004,500.4236559,2026-08-05,5332.139795,Success
1005,500.4263155,2026-08-06,5331.978697,Refunded
1006,500.4289752,2026-08-07,5331.817598,Failed
1007,500.4316348,2026-08-08,5331.6565,Success
1008,500.4342945,2026-08-09,5331.495401,Success
1009,500.4369542,2026-08-10,5331.334303,Success
1010,500.4396138,2026-08-11,5331.173204,Refunded
1011,500.4422735,2026-08-12,5331.012106,Success
1012,500.4449331,2026-08-13,5330.851007,Success
1013,500.4475928,2026-08-14,5330.689909,Refunded
1014,500.4502524,2026-08-15,5330.52881,Success
1015,500.4529121,2026-08-16,5330.367712,Refunded
1016,500.4555717,2026-08-17,5330.206613,Refunded
1017,500.4582314,2026-08-18,5330.045515,Failed
1018,500.460891,2026-08-19,5329.884416,Refunded
1019,500.4635507,2026-08-20,5329.723318,Success
1020,500.4662103,2026-08-21,5329.562219,Success
1021,500.46887,2026-08-22,5329.401121,Refunded
1022,500.4715296,2026-08-23,5329.240022,Refunded
1023,500.4741893,2026-08-24,5329.078924,Failed
1024,500.4768489,2026-08-25,5328.917825,Success
1025,500.4795086,2026-08-26,5328.756727,Refunded
1026,500.4821682,2026-08-27,5328.595628,Success
1027,500.4848279,2026-08-28,5328.43453,Refunded
1028,500.4874875,2026-08-29,5328.273431,Failed
1029,500.4901472,2026-08-30,5328.112333,Success
1030,500.4928068,2026-08-31,5327.951234,Failed
1031,500.4954665,2026-09-01,5327.790136,Refunded
1032,500.4981261,2026-09-02,5327.629037,Failed
1033,500.5007858,2026-09-03,5327.467939,Failed
1034,500.5034454,2026-09-04,5327.30684,Refunded
1035,500.5061051,2026-09-05,5327.145742,Failed
1036,500.5087647,2026-09-06,5326.984643,Refunded
1037,500.5114244,2026-09-07,5326.823545,Failed
1038,500.514084,2026-09-08,5326.662446,Success
1039,500.5167437,2026-09-09,5326.501348,Refunded
1040,500.5194033,2026-09-10,5326.340249,Refunded
1041,500.522063,2026-09-11,5326.179151,Failed
1042,500.5247226,2026-09-12,5326.018052,Success
1043,500.5273823,2026-09-13,5325.856954,Failed
1044,500.5300419,2026-09-14,5325.695855,Success
1045,500.5327016,2026-09-15,5325.534757,Refunded
1046,500.5353612,2026-09-16,5325.373658,Failed
1047,500.5380209,2026-09-17,5325.21256,Failed
1048,500.5406805,2026-09-18,5325.051461,Failed
1049,500.5433402,2026-09-19,5324.890363,Refunded
1050,500.5459998,2026-09-20,5324.729264,Refunded
1051,500.5486595,2026-09-21,5324.568166,Refunded
1052,500.5513191,2026-09-22,5324.407067,Refunded
1053,500.5539788,2026-09-23,5324.245969,Success
1054,500.5566384,2026-09-24,5324.08487,Refunded
1055,500.5592981,2026-09-25,5323.923772,Refunded
1056,500.5619577,2026-09-26,5323.762673,Refunded
1057,500.5646174,2026-09-27,5323.601575,Refunded
1058,500.567277,2026-09-28,5323.440476,Success
1059,500.5699367,2026-09-29,5323.279378,Refunded
1060,500.5725963,2026-09-30,5323.118279,Failed
1061,500.575256,2026-10-01,5322.957181,Refunded
1062,500.5779157,2026-10-02,5322.796082,Refunded
1063,500.5805753,2026-10-03,5322.634984,Success
1064,500.583235,2026-10-04,5322.473885,Success
1065,500.5858946,2026-10-05,5322.312787,Success
1066,500.5885543,2026-10-06,5322.151688,Success
1067,500.5912139,2026-10-07,5321.99059,Failed
1068,500.5938736,2026-10-08,5321.829491,Success
1069,500.5965332,2026-10-09,5321.668393,Success
1070,500.5991929,2026-10-10,5321.507294,Failed
1071,500.6018525,2026-10-11,5321.346196,Failed
1072,500.6045122,2026-10-12,5321.185097,Failed
1073,500.6071718,2026-10-13,5321.023999,Success
1074,500.6098315,2026-10-14,5320.8629,Failed
1075,500.6124911,2026-10-15,5320.701802,Failed
1076,500.6151508,2026-10-16,5320.540703,Success
1077,500.6178104,2026-10-17,5320.379605,Failed
1078,500.6204701,2026-10-18,5320.218506,Failed
1079,500.6231297,2026-10-19,5320.057408,Failed
1080,500.6257894,2026-10-20,5319.896309,Refunded
1081,500.628449,2026-10-21,5319.735211,Failed
1082,500.6311087,2026-10-22,5319.574112,Failed
1083,500.6337683,2026-10-23,5319.413014,Refunded
1084,500.636428,2026-10-24,5319.251915,Success
1085,500.6390876,2026-10-25,5319.090817,Success
1086,500.6417473,2026-10-26,5318.929718,Failed
1087,500.6444069,2026-10-27,5318.76862,Success
1088,500.6470666,2026-10-28,5318.607521,Refunded
1089,500.6497262,2026-10-29,5318.446423,Success
1090,500.6523859,2026-10-30,5318.285324,Success
1091,500.6550455,2026-10-31,5318.124226,Refunded
1092,500.6577052,2026-11-01,5317.963127,Failed
1093,500.6603648,2026-11-02,5317.802029,Failed
1094,500.6630245,2026-11-03,5317.64093,Success
1095,500.6656841,2026-11-04,5317.479832,Success
1096,500.6683438,2026-11-05,5317.318733,Failed
1097,500.6710034,2026-11-06,5317.157635,Success
1098,500.6736631,2026-11-07,5316.996536,Refunded
1099,500.6763227,2026-11-08,5316.835438,Success
1100,500.6789824,2026-11-09,5316.674339,Success
1101,500.681642,2026-11-10,5316.513241,Refunded
1102,500.6843017,2026-11-11,5316.352142,Success
1103,500.6869613,2026-11-12,5316.191044,Refunded
1104,500.689621,2026-11-13,5316.029945,Success
1105,500.6922806,2026-11-14,5315.868846,Failed
1106,500.6949403,2026-11-15,5315.707748,Failed
1107,500.6975999,2026-11-16,5315.546649,Failed
1108,500.7002596,2026-11-17,5315.385551,Refunded
1109,500.7029192,2026-11-18,5315.224452,Success
1110,500.7055789,2026-11-19,5315.063354,Refunded
1111,500.7082385,2026-11-20,5314.902255,Refunded
1112,500.7108982,2026-11-21,5314.741157,Refunded
1113,500.7135578,2026-11-22,5314.580058,Success
1114,500.7162175,2026-11-23,5314.41896,Success
1115,500.7188772,2026-11-24,5314.257861,Refunded
1116,500.7215368,2026-11-25,5314.096763,Success
1117,500.7241965,2026-11-26,5313.935664,Refunded
1118,500.7268561,2026-11-27,5313.774566,Success
1119,500.7295158,2026-11-28,5313.613467,Failed
1120,500.7321754,2026-11-29,5313.452369,Success
1121,500.7348351,2026-11-30,5313.29127,Failed
1122,500.7374947,2026-12-01,5313.130172,Success
1123,500.7401544,2026-12-02,5312.969073,Failed
1124,500.742814,2026-12-03,5312.807975,Success
1125,500.7454737,2026-12-04,5312.646876,Failed
1126,500.7481333,2026-12-05,5312.485778,Refunded
1127,500.750793,2026-12-06,5312.324679,Failed
1128,500.7534526,2026-12-07,5312.163581,Success
1129,500.7561123,2026-12-08,5312.002482,Failed
1130,500.7587719,2026-12-09,5311.841384,Success
1131,500.7614316,2026-12-10,5311.680285,Success
1132,500.7640912,2026-12-11,5311.519187,Refunded
1133,500.7667509,2026-12-12,5311.358088,Success
1134,500.7694105,2026-12-13,5311.19699,Refunded
1135,500.7720702,2026-12-14,5311.035891,Refunded
1136,500.7747298,2026-12-15,5310.874793,Refunded
1137,500.7773895,2026-12-16,5310.713694,Failed
1138,500.7800491,2026-12-17,5310.552596,Failed
1139,500.7827088,2026-12-18,5310.391497,Failed
1140,500.7853684,2026-12-19,5310.230399,Failed
1141,500.7880281,2026-12-20,5310.0693,Success
1142,500.7906877,2026-12-21,5309.908202,Refunded
1143,500.7933474,2026-12-22,5309.747103,Refunded
1144,500.796007,2026-12-23,5309.586005,Refunded
1145,500.7986667,2026-12-24,5309.424906,Failed
1146,500.8013263,2026-12-25,5309.263808,Failed
1147,500.803986,2026-12-26,5309.102709,Refunded
1148,500.8066456,2026-12-27,5308.941611,Failed
1149,500.8093053,2026-12-28,5308.780512,Success
1150,500.8119649,2026-12-29,5308.619414,Refunded
1151,500.8146246,2026-12-30,5308.458315,Failed
1152,500.8172842,2026-12-31,5308.297217,Refunded
1153,500.8199439,2027-01-01,5308.136118,Failed
1154,500.8226035,2027-01-02,5307.97502,Refunded
1155,500.8252632,2027-01-03,5307.813921,Failed
1156,500.8279228,2027-01-04,5307.652823,Failed
1157,500.8305825,2027-01-05,5307.491724,Success
1158,500.8332421,2027-01-06,5307.330626,Success
1159,500.8359018,2027-01-07,5307.169527,Failed
1160,500.8385614,2027-01-08,5307.008429,Refunded
1161,500.8412211,2027-01-09,5306.84733,Success
1162,500.8438807,2027-01-10,5306.686232,Refunded
1163,500.8465404,2027-01-11,5306.525133,Failed
1164,500.8492,2027-01-12,5306.364035,Refunded
1165,500.8518597,2027-01-13,5306.202936,Success
1166,500.8545193,2027-01-14,5306.041838,Refunded
1167,500.857179,2027-01-15,5305.880739,Refunded
1168,500.8598386,2027-01-16,5305.719641,Success
1169,500.8624983,2027-01-17,5305.558542,Failed
1170,500.865158,2027-01-18,5305.397444,Refunded
1171,500.8678176,2027-01-19,5305.236345,Success
1172,500.8704773,2027-01-20,5305.075247,Refunded
1173,500.8731369,2027-01-21,5304.914148,Failed
1174,500.8757966,2027-01-22,5304.75305,Success
1175,500.8784562,2027-01-23,5304.591951,Refunded
1176,500.8811159,2027-01-24,5304.430853,Refunded
1177,500.8837755,2027-01-25,5304.269754,Refunded
1178,500.8864352,2027-01-26,5304.108656,Failed
1179,500.8890948,2027-01-27,5303.947557,Failed
1180,500.8917545,2027-01-28,5303.786459,Failed
1181,500.8944141,2027-01-29,5303.62536,Success
1182,500.8970738,2027-01-30,5303.464262,Refunded
1183,500.8997334,2027-01-31,5303.303163,Failed
1184,500.9023931,2027-02-01,5303.142065,Failed
1185,500.9050527,2027-02-02,5302.980966,Success
1186,500.9077124,2027-02-03,5302.819868,Failed
1187,500.910372,2027-02-04,5302.658769,Success
1188,500.9130317,2027-02-05,5302.497671,Failed
1189,500.9156913,2027-02-06,5302.336572,Success
1190,500.918351,2027-02-07,5302.175474,Success
1191,500.9210106,2027-02-08,5302.014375,Success
1192,500.9236703,2027-02-09,5301.853277,Success
1193,500.9263299,2027-02-10,5301.692178,Refunded
1194,500.9289896,2027-02-11,5301.53108,Refunded
1195,500.9316492,2027-02-12,5301.369981,Refunded
1196,500.9343089,2027-02-13,5301.208883,Success
1197,500.9369685,2027-02-14,5301.047784,Success
1198,500.9396282,2027-02-15,5300.886686,Failed
1199,500.9422878,2027-02-16,5300.725587,Success
1200,500.9449475,2027-02-17,5300.564489,Success
1201,500.9476071,2027-02-18,5300.40339,Failed
1202,500.9502668,2027-02-19,5300.242292,Refunded
1203,500.9529264,2027-02-20,5300.081193,Success
1204,500.9555861,2027-02-21,5299.920095,Failed
1205,500.9582457,2027-02-22,5299.758996,Failed
1206,500.9609054,2027-02-23,5299.597898,Refunded
1207,500.963565,2027-02-24,5299.436799,Refunded
1208,500.9662247,2027-02-25,5299.275701,Success
1209,500.9688843,2027-02-26,5299.114602,Success
1210,500.971544,2027-02-27,5298.953504,Failed
1211,500.9742036,2027-02-28,5298.792405,Failed
1212,500.9768633,2027-03-01,5298.631307,Success
1213,500.9795229,2027-03-02,5298.470208,Failed
1214,500.9821826,2027-03-03,5298.30911,Refunded
1215,500.9848422,2027-03-04,5298.148011,Failed
1216,500.9875019,2027-03-05,5297.986913,Failed
1217,500.9901615,2027-03-06,5297.825814,Success
1218,500.9928212,2027-03-07,5297.664716,Refunded
1219,500.9954808,2027-03-08,5297.503617,Failed
1220,500.9981405,2027-03-09,5297.342519,Failed
1221,501.0008001,2027-03-10,5297.18142,Failed
1222,501.0034598,2027-03-11,5297.020322,Refunded
1223,501.0061195,2027-03-12,5296.859223,Failed
1224,501.0087791,2027-03-13,5296.698125,Success
1225,501.0114388,2027-03-14,5296.537026,Success
1226,501.0140984,2027-03-15,5296.375928,Failed
1227,501.0167581,2027-03-16,5296.214829,Success
1228,501.0194177,2027-03-17,5296.053731,Refunded
1229,501.0220774,2027-03-18,5295.892632,Refunded
1230,501.024737,2027-03-19,5295.731534,Success
1231,501.0273967,2027-03-20,5295.570435,Failed
1232,501.0300563,2027-03-21,5295.409337,Success
1233,501.032716,2027-03-22,5295.248238,Failed
1234,501.0353756,2027-03-23,5295.08714,Success
1235,501.0380353,2027-03-24,5294.926041,Failed
1236,501.0406949,2027-03-25,5294.764943,Success
1237,501.0433546,2027-03-26,5294.603844,Failed
1238,501.0460142,2027-03-27,5294.442746,Success
1239,501.0486739,2027-03-28,5294.281647,Success
1240,501.0513335,2027-03-29,5294.120549,Failed
1241,501.0539932,2027-03-30,5293.95945,Failed
1242,501.0566528,2027-03-31,5293.798352,Failed
1243,501.0593125,2027-04-01,5293.637253,Success
1244,501.0619721,2027-04-02,5293.476155,Failed
1245,501.0646318,2027-04-03,5293.315056,Failed
1246,501.0672914,2027-04-04,5293.153958,Failed
